line,trace,time,velocity,delta time,delta velocity
970,3300,1342,3710,-627,-620
970,3300,1795,4322,-440,-472
970,3300,2082,4396,-491,-346
970,3300,2206,4426,-319,-216
970,3300,2481,4654,-303,-204
970,3300,2728,4733,-131,4
970,3400,584,2823,-460,-806
970,3400,898,3283,-436,-666
970,3400,2013,4058,-1276,-1021
970,3400,2244,4247,-1282,-984
970,3400,2412,4299,-1003,-696
970,3400,2658,4515,-346,-172
970,3400,2784,4545,372,165
970,3400,2943,4603,1692,467
970,3450,403,2542,-295,-492
970,3450,638,2806,-181,-196
970,3450,724,2959,50,51
970,3450,941,3070,1430,1307
970,3450,1217,3514,1837,1136
970,3450,1294,3517,2540,1386
970,3450,2042,4093,2808,1030
970,3450,2315,4239,3524,1078
970,3450,2720,4474,5012,1116
970,3500,412,2491,-267,-454
970,3500,606,2774,-214,-351
970,3500,756,2951,-116,-208
970,3500,900,3146,9,-49
970,3500,1310,3449,206,388
970,3500,1579,3708,851,742
1000,1800,916,3527,-851,-1557
1000,1850,1167,3226,-1092,-1236
1000,1950,1580,3655,-1451,-1538
1000,1950,1741,3683,-1359,-1293
1000,2000,1549,3662,-1447,-1565
1000,2000,1673,3721,-1350,-1404
1000,2100,1327,3536,-1225,-1446
1000,2100,1900,4095,-1481,-1638
1000,2150,329,2073,-200,10
1000,2250,1863,4235,-1723,-2018
1000,2300,1159,3275,-1014,-898
1000,2300,1924,4529,-1354,-1532
1000,2350,899,3601,-770,-1384
1000,2350,2588,5124,-2169,-2347
1000,2450,645,2889,-537,-466
1000,2450,2463,5127,-1882,-1970
1000,2450,2947,5199,-1931,-1456
1000,2500,632,3010,-530,-660
1000,2500,1221,3644,-699,-634
1000,2550,676,3209,-515,-946
1000,2550,3827,4861,-3338,-1998
1000,2600,911,3406,-809,-1096
1000,2650,846,3340,-749,-883
1000,2700,1927,4432,-1846,-2115
1000,2750,1063,3638,-955,-1475
1000,2800,523,3266,-432,-1123
1000,2800,899,3384,-512,-634
1000,2850,973,3660,-828,-1377
1000,2900,1359,4017,-1182,-1800
1000,2950,619,3128,-404,-725
1000,3000,1196,3597,-1088,-1127
1000,3050,623,2903,-478,-340
1000,3050,1624,3931,-1339,-1161
1000,3050,1979,3958,-1484,-921
1000,3100,976,3574,-847,-1504
1000,3150,1581,4293,-1409,-2090
1000,3200,875,3439,-660,-1056
1000,3200,965,3461,-384,-518
1000,3200,1134,3768,-268,-451
1000,3200,1502,4032,-282,-329
1000,3200,1628,4134,55,-177
1000,3250,750,3225,-562,-862
1000,3250,841,3321,-298,-398
1000,3250,982,3457,-122,-167
1000,3250,1964,4186,-625,-423
1000,3350,851,3351,-695,-1281
1000,3350,1073,3543,-535,-780
1000,3350,1190,3600,-362,-457
1000,3350,1293,3714,57,49
1000,3350,1419,3658,436,665
1000,3350,1880,4155,319,415
1000,3350,2017,4199,483,491
1000,3350,2280,4343,699,494
1000,3400,1957,4100,-1796,-2183
1000,3400,2171,4172,-1601,-1562
1000,3400,2346,4354,-1518,-1364
1000,3400,2598,4652,-1458,-1335
1000,3450,452,2830,-312,-780
1000,3450,616,3076,-207,-579
1000,3450,2028,4203,-1265,-1266
1000,3500,364,2614,-187,-344
1000,3500,595,2809,-57,-79
1000,3500,699,2945,102,58
1000,3500,859,3193,571,544
1000,3500,1243,3469,714,694
1000,3500,1645,3670,1387,920
