line,trace,time,velocity,delta time,delta velocity
2240,1440,93,1605,409,204
2240,1440,1002,2031,-322,-131
2240,1440,1199,2139,-359,-159
2240,1440,1333,2197,-326,-162
2240,1440,1515,2302,-175,-102
2240,1440,1713,2373,-193,-68
2240,1440,1840,2433,-133,-48
2240,1440,1997,2540,-148,-86
2240,1440,2137,2606,-147,-66
2240,1440,2437,2666,-297,-56
2240,1440,2598,2714,-158,-44
2240,1440,2851,2797,-251,-77
2240,1440,3043,2833,-283,-73
2240,1440,3138,2870,-298,-85
2240,1440,3295,2956,-219,-101
2240,1440,3454,3071,-154,-111
2240,1440,4318,3514,-858,-434
2240,1440,5081,4075,-941,-695
2240,1440,5457,4308,-1130,-784
2240,1440,6961,4693,-2161,-773
2240,1480,94,1601,408,208
2240,1480,292,1697,388,203
2240,1480,418,1766,422,214
2240,1480,514,1815,529,244
2240,1480,691,1906,669,274
2240,1480,838,1982,632,253
2240,1480,1036,2051,641,289
2240,1480,1146,2097,794,383
2240,1480,1297,2169,823,411
2240,1480,1359,2184,1093,475
2240,1480,1458,2226,1142,474
2240,1480,1677,2325,1072,415
2240,1480,1935,2481,1205,394
2240,1480,2116,2569,1184,411
2240,1480,2279,2642,1203,433
2240,1480,2454,2655,1326,585
2240,1480,2597,2697,1543,683
2240,1480,2755,2738,1525,722
2240,1480,2898,2787,1902,1133
2240,1480,3036,2814,2041,1286
2240,1480,3136,2860,2153,1350
2240,1480,3298,2975,2162,1345
2240,1480,3777,3222,2145,1232
2240,1480,4137,3367,2258,1197
2240,1480,4295,3456,2684,1243
2240,1480,4525,3664,2454,174
2240,1480,5075,4078,1904,-376
2240,1480,5139,4089,1840,-440
2240,1480,6960,4694,19,-2261
2240,1520,94,1600,386,200
2240,1520,283,1695,377,185
2240,1520,478,1795,267,125
2240,1520,656,1883,404,177
2240,1520,737,1926,423,174
2240,1520,894,1991,386,169
2240,1520,1055,2051,485,209
2240,1520,1281,2145,439,215
2240,1520,1496,2244,344,196
2240,1520,1536,2264,475,270
2240,1520,1717,2351,423,264
2240,1520,1834,2430,433,214
2240,1520,1940,2478,540,202
2240,1520,2127,2609,493,91
2240,1520,2353,2653,387,87
2240,1520,2460,2668,584,152
2240,1520,2616,2701,614,219
2240,1520,2919,2805,541,255
2240,1520,3057,2819,721,385
2240,1520,3218,2929,862,431
2240,1520,3477,3072,805,403
2240,1520,3775,3195,862,584
2240,1520,3955,3249,1105,851
2240,1520,4295,3454,1145,826
2240,1520,4631,3756,1262,688
2240,1520,5075,4080,1206,474
2240,1520,5437,4244,1423,436
2240,1520,6960,4694,11,5
2240,1560,94,1600,406,200
2240,1560,293,1693,387,227
2240,1560,497,1794,425,205
2240,1560,695,1880,365,180
2240,1560,917,1992,264,123
2240,1560,1055,2056,325,154
2240,1560,1174,2115,366,165
2240,1560,1370,2199,330,156
2240,1560,1536,2266,427,224
2240,1560,1694,2341,446,259
2240,1560,1958,2483,396,171
2240,1560,2136,2591,340,88
2240,1560,2476,2676,204,64
2240,1560,2617,2711,162,54
2240,1560,2777,2745,309,125
2240,1560,3094,2848,126,112
2240,1560,3217,2943,102,46
2240,1560,3476,3064,4,16
2240,1560,3957,3264,3,16
2240,1560,4297,3481,-157,-101
2240,1560,4610,3716,-310,-236
2240,1560,5056,4057,-416,-308
2240,1560,5172,4122,-117,-38
2240,1560,5435,4242,-295,-127
2240,1560,6960,4693,-1528,-413
2240,1600,94,1601,446,219
2240,1600,376,1726,324,174
2240,1600,525,1815,355,165
2240,1600,688,1893,369,156
2240,1600,876,1973,284,127
2240,1600,1054,2053,286,127
2240,1600,1161,2102,419,198
2240,1600,1340,2181,360,174
2240,1600,1568,2293,272,147
2240,1600,1698,2347,276,162
2240,1600,1838,2426,302,184
2240,1600,1977,2504,300,145
2240,1600,2137,2608,341,76
2240,1600,2476,2686,156,28
2240,1600,2615,2712,165,48
2240,1600,2779,2741,281,99
2240,1600,3058,2839,162,101
2240,1600,3219,2934,118,65
2240,1600,3458,3064,11,-5
2240,1600,3942,3263,-195,-103
2240,1600,4241,3418,-301,-138
2240,1600,5045,3968,-805,-548
2240,1600,5397,4193,-977,-653
2240,1600,6960,4694,-1916,-715
2240,1680,94,1600,366,180
2240,1680,287,1698,313,162
2240,1680,473,1786,407,194
2240,1680,644,1881,369,159
2240,1680,877,1978,503,222
2240,1680,1014,2034,526,246
2240,1680,1119,2083,661,297
2240,1680,1376,2200,605,304
2240,1680,1537,2271,623,349
2240,1680,1772,2385,569,274
2240,1680,1878,2450,637,245
2240,1680,1977,2502,709,238
2240,1680,2157,2608,654,166
2240,1680,2339,2651,721,189
2240,1680,2514,2689,726,271
2240,1680,2676,2730,804,350
2240,1680,2797,2760,1163,540
2240,1680,3059,2842,1201,618
2240,1680,3251,2963,1339,802
2240,1680,3478,3072,1542,1048
2240,1680,3975,3294,1185,886
2240,1680,4256,3451,1144,809
2240,1680,4580,3743,1237,637
2240,1680,5017,4085,1317,439
2240,1680,5137,4128,1836,566
2240,1680,5396,4250,1577,-702
2240,1680,6960,4692,13,-2266
2240,1760,94,1601,326,159
2240,1760,415,1753,285,147
2240,1760,552,1812,368,188
2240,1760,695,1891,485,204
2240,1760,918,1990,462,190
2240,1760,1065,2057,515,223
2240,1760,1177,2112,563,248
2240,1760,1359,2182,601,298
2240,1760,1589,2279,591,341
2240,1760,1737,2353,723,331
2240,1760,1837,2414,843,326
2240,1760,2176,2622,724,178
2240,1760,2358,2665,731,189
2240,1760,2456,2681,804,299
2240,1760,2718,2748,762,332
2240,1760,2897,2797,1043,463
2240,1760,3079,2852,1141,568
2240,1760,3256,2970,1284,750
2240,1760,3477,3072,1283,868
2240,1760,3936,3266,1064,854
2240,1760,4217,3419,1102,775
2240,1760,4537,3703,1292,646
2240,1760,4756,3930,1538,559
2240,1760,4993,4083,1970,616
2240,1760,5320,4178,1643,-621
2240,1760,6961,4694,2,-2262
2240,1800,94,1600,326,160
2240,1800,417,1749,203,111
2240,1800,617,1860,103,60
2240,1800,716,1902,184,98
2240,1800,882,1991,338,129
2240,1800,1199,2117,221,103
2240,1800,1416,2211,144,69
2240,1800,1559,2271,121,69
2240,1800,1676,2328,224,132
2240,1800,1915,2453,265,167
2240,1800,2000,2507,400,173
2240,1800,2194,2621,346,79
2240,1800,2397,2677,323,63
2240,1800,2537,2696,363,104
2240,1800,2722,2741,404,118
2240,1800,2897,2792,383,188
2240,1800,3130,2865,370,255
2240,1800,3275,2982,659,328
2240,1800,3498,3114,722,346
2240,1800,3917,3307,618,422
2240,1800,4217,3460,815,655
2240,1800,4976,4076,364,164
2240,1800,5037,4092,1115,362
2240,1800,5336,4217,1637,482
2240,1800,6960,4694,13,-2261
2240,1840,94,1600,426,200
2240,1840,294,1687,386,193
2240,1840,517,1800,278,129
2240,1840,675,1880,365,180
2240,1840,877,1977,343,143
2240,1840,1016,2041,364,159
2240,1840,1218,2116,382,184
2240,1840,1374,2197,421,198
2240,1840,1597,2299,443,241
2240,1840,1780,2381,420,259
2240,1840,1917,2465,429,214
2240,1840,2030,2530,590,170
2240,1840,2198,2632,558,127
2240,1840,2342,2689,578,131
2240,1840,2496,2723,635,161
2240,1840,2616,2714,664,266
2240,1840,2737,2753,763,367
2240,1840,2916,2815,804,405
2240,1840,3119,2864,781,396
2240,1840,3197,2893,1003,547
2240,1840,3278,2981,1262,759
2240,1840,3498,3118,1458,926
2240,1840,3718,3202,1362,878
2240,1840,3896,3265,1444,975
2240,1840,4196,3440,2144,1060
2240,1840,4956,4045,2015,649
2240,1840,5075,4078,1896,-381
2240,1840,5336,4246,1635,-642
2240,1840,6961,4694,10,-2267
2240,1880,94,1600,326,140
2240,1880,271,1678,409,202
2240,1880,398,1736,508,258
2240,1880,617,1862,403,198
2240,1880,837,1959,403,181
2240,1880,938,2008,442,192
2240,1880,1015,2050,545,250
2240,1880,1238,2139,502,221
2240,1880,1374,2203,515,236
2240,1880,1556,2285,484,255
2240,1880,1737,2355,463,285
2240,1880,1936,2474,604,226
2240,1880,2022,2520,878,280
2240,1880,2196,2631,991,268
2240,1880,2537,2695,763,305
2240,1880,2738,2756,742,324
2240,1880,2897,2801,783,379
2240,1880,3120,2861,1060,539
2240,1880,3196,2894,1304,806
2240,1880,3296,2987,1637,1022
2240,1880,3477,3076,1583,1004
2240,1880,3717,3199,1601,1030
2240,1880,3896,3274,1982,1111
2240,1880,4186,3411,2790,1283
2240,1880,4935,4016,2041,-241
2240,1880,5055,4065,1921,-361
2240,1880,5410,4260,1566,-716
2240,1880,6961,4695,15,-2267
2240,1920,94,1600,366,180
2240,1920,476,1776,204,104
2240,1920,693,1884,167,96
2240,1920,857,1970,283,130
2240,1920,997,2036,363,159
2240,1920,1160,2094,380,166
2240,1920,1372,2188,388,182
2240,1920,1534,2265,346,190
2240,1920,1598,2290,424,244
2240,1920,1748,2364,454,301
2240,1920,1978,2493,562,227
2240,1920,2196,2651,552,113
2240,1920,2536,2711,344,89
2240,1920,2753,2759,362,105
2240,1920,2855,2797,445,183
2240,1920,3114,2860,366,240
2240,1920,3294,2977,386,242
2240,1920,3498,3104,682,336
2240,1920,3677,3213,843,547
2240,1920,3895,3272,785,608
2240,1920,4177,3450,738,569
2240,1920,4498,3730,542,350
2240,1920,4932,4062,365,168
2240,1920,5035,4093,786,286
2240,1920,5295,4248,974,256
2240,1920,6961,4695,12,-1
2240,2000,94,1601,426,179
2240,2000,280,1701,420,179
2240,2000,518,1781,362,199
2240,2000,697,1885,503,225
2240,2000,877,1971,523,249
2240,2000,1177,2096,403,204
2240,2000,1399,2206,481,234
2240,2000,1578,2292,482,268
2240,2000,1697,2341,528,334
2240,2000,1810,2408,750,312
2240,2000,1877,2445,843,335
2240,2000,1988,2507,892,333
2240,2000,2078,2562,1059,322
2240,2000,2216,2675,1090,335
2240,2000,2498,2727,1002,393
2240,2000,2557,2727,1183,493
2240,2000,2709,2773,1431,667
2240,2000,2878,2827,1416,697
2240,2000,3136,2894,1332,795
2240,2000,3295,3005,1685,1135
2240,2000,3496,3125,1764,1135
2240,2000,4151,3449,1907,1120
2240,2000,4458,3680,2129,1015
2240,2000,4897,4040,2082,659
2240,2000,5257,4240,1722,-558
2240,2000,6961,4695,18,-2262
2240,2080,94,1600,446,230
2240,2080,306,1696,394,184
2240,2080,538,1820,322,160
2240,2080,697,1882,463,238
2240,2080,937,2010,523,230
2240,2080,1157,2103,443,217
2240,2080,1256,2136,564,284
2240,2080,1439,2235,501,265
2240,2080,1604,2309,656,371
2240,2080,1779,2395,801,345
2240,2080,1858,2433,862,347
2240,2080,2036,2550,844,290
2240,2080,2244,2703,896,186
2240,2080,2576,2738,744,262
2240,2080,2720,2773,786,356
2240,2080,2876,2822,866,432
2240,2080,3139,2884,981,536
2240,2080,3215,2922,1225,758
2240,2080,3300,2992,1640,1108
2240,2080,3495,3120,1745,1100
2240,2080,3737,3225,1700,1054
2240,2080,4116,3422,2046,1062
2240,2080,4438,3682,2543,1027
2240,2080,4873,4046,2108,-164
2240,2080,4936,4081,2045,-227
2240,2080,5016,4120,1965,-307
2240,2080,5236,4217,1745,-527
2240,2080,6961,4695,20,-2252
2240,2120,94,1601,446,239
2240,2120,285,1699,423,205
2240,2120,412,1762,428,198
2240,2120,537,1826,530,248
2240,2120,716,1911,484,209
2240,2120,837,1971,623,274
2240,2120,1065,2066,575,254
2240,2120,1198,2120,602,285
2240,2120,1295,2169,745,371
2240,2120,1456,2243,784,457
2240,2120,1634,2322,946,418
2240,2120,1797,2396,952,393
2240,2120,1976,2516,924,324
2240,2120,2037,2547,1183,373
2240,2120,2244,2691,1116,329
2240,2120,2577,2739,1003,461
2240,2120,2774,2788,1346,612
2240,2120,2896,2836,1524,864
2240,2120,3216,2923,1641,1126
2240,2120,3309,3004,1671,1096
2240,2120,3360,3013,1957,1196
2240,2120,3497,3129,2323,1251
2240,2120,3577,3187,2772,1343
2240,2120,4116,3397,2871,1312
2240,2120,4416,3683,2571,293
2240,2120,4859,4051,2128,-150
2240,2120,4977,4101,2010,-268
2240,2120,5216,4220,1771,-507
2240,2120,6961,4695,26,-2252
2240,2160,94,1600,361,195
2240,2160,454,1773,86,67
2240,2160,672,1884,8,16
2240,2160,877,1986,3,14
2240,2160,1057,2062,-54,-18
2240,2160,1198,2127,-131,-52
2240,2160,1436,2236,-236,-96
2240,2160,1677,2339,-237,-99
2240,2160,1800,2402,-123,-63
2240,2160,1838,2425,2,-5
2240,2160,2038,2545,22,15
2240,2160,2257,2710,3,0
2240,2160,2577,2739,3,1
2240,2160,2738,2790,2,10
2240,2160,2957,2845,-57,-5
2240,2160,3317,2990,-198,-121
2240,2160,3515,3138,-295,-218
2240,2160,3658,3199,-336,-205
2240,2160,4076,3386,-556,-246
2240,2160,4397,3702,-722,-498
2240,2160,4955,4096,-1055,-836
2240,2160,5195,4188,-1115,-808
2240,2160,6961,4695,-2738,-1166
2240,2200,94,1600,466,240
2240,2200,270,1698,450,222
2240,2200,555,1832,405,188
2240,2200,711,1908,396,167
2240,2200,838,1969,367,166
2240,2200,957,2012,523,248
2240,2200,1216,2131,399,183
2240,2200,1417,2221,423,219
2240,2200,1616,2316,424,244
2240,2200,1755,2380,525,320
2240,2200,1837,2429,763,331
2240,2200,2039,2555,700,229
2240,2200,2277,2710,643,150
2240,2200,2597,2758,511,136
2240,2200,2739,2783,501,157
2240,2200,2808,2811,569,228
2240,2200,2898,2854,622,306
2240,2200,3116,2889,964,511
2240,2200,3236,2934,1068,655
2240,2200,3315,3017,1285,883
2240,2200,3518,3151,1382,949
2240,2200,3777,3247,1403,933
2240,2200,4078,3382,1202,818
2240,2200,4437,3737,1394,647
2240,2200,4937,4083,2044,626
2240,2200,5173,4168,1808,-464
2240,2200,5278,4202,1703,-569
2240,2200,6961,4694,20,-2252
2240,2240,94,1600,466,240
2240,2240,300,1697,520,283
2240,2240,556,1835,457,220
2240,2240,818,1962,322,138
2240,2240,1012,2044,408,196
2240,2240,1136,2094,484,226
2240,2240,1257,2160,523,220
2240,2240,1417,2227,623,333
2240,2240,1617,2318,643,382
2240,2240,1757,2384,803,376
2240,2240,2017,2537,794,282
2240,2240,2257,2701,723,179
2240,2240,2557,2756,563,149
2240,2240,2800,2810,440,130
2240,2240,2976,2871,404,169
2240,2240,3116,2897,404,243
2240,2240,3238,2936,822,484
2240,2240,3377,3047,1003,713
2240,2240,3517,3141,1403,959
2240,2240,4056,3412,1104,808
2240,2240,4379,3742,1081,598
2240,2240,4914,4090,1075,490
2240,2240,5157,4232,1115,377
2240,2240,6961,4695,23,4
2240,2280,94,1600,395,199
2240,2280,288,1698,386,201
2240,2280,464,1788,436,212
2240,2280,675,1886,385,154
2240,2280,895,1993,325,147
2240,2280,1051,2054,369,186
2240,2280,1217,2138,443,222
2240,2280,1264,2161,512,238
2240,2280,1416,2233,544,267
2240,2280,1656,2347,457,257
2240,2280,1775,2393,505,327
2240,2280,1951,2495,609,265
2240,2280,2117,2600,743,240
2240,2280,2279,2720,850,189
2240,2280,2558,2762,685,182
2240,2280,2756,2806,570,203
2240,2280,2934,2863,586,277
2240,2280,3128,2911,542,293
2240,2280,3311,3001,749,439
2240,2280,3518,3135,862,665
2240,2280,4057,3427,752,642
2240,2280,4314,3670,606,450
2240,2280,4915,4129,245,151
2240,2280,5155,4261,285,88
2240,2280,6961,4695,-948,-231
2240,2320,94,1601,406,209
2240,2320,302,1705,334,169
2240,2320,484,1797,256,128
2240,2320,638,1863,242,126
2240,2320,738,1921,282,129
2240,2320,1014,2054,266,111
2240,2320,1275,2174,145,66
2240,2320,1417,2243,223,97
2240,2320,1616,2329,184,91
2240,2320,1797,2406,163,94
2240,2320,2077,2566,3,14
2240,2320,2280,2714,0,6
2240,2320,2578,2756,2,4
2240,2320,2797,2817,6,-3
2240,2320,2933,2862,-13,-2
2240,2320,3136,2930,1,5
2240,2320,3256,2961,4,-1
2240,2320,3517,3136,-110,-92
2240,2320,3797,3241,-277,-101
2240,2320,4035,3384,5,-4
2240,2320,4356,3659,4,21
2240,2320,4518,3829,2,11
2240,2320,4838,4030,2,10
2240,2320,4895,4072,245,128
2240,2320,5136,4197,205,62
2240,2320,6961,4695,-769,-186
2240,2360,94,1600,386,200
2240,2360,300,1703,269,131
2240,2360,478,1786,284,148
2240,2360,756,1924,124,76
2240,2360,860,1989,280,111
2240,2360,1058,2074,262,126
2240,2360,1135,2107,303,153
2240,2360,1317,2196,363,164
2240,2360,1434,2247,446,213
2240,2360,1576,2305,424,215
2240,2360,1677,2356,425,233
2240,2360,1878,2458,422,262
2240,2360,1997,2519,583,261
2240,2360,2297,2721,503,99
2240,2360,2575,2765,365,115
2240,2360,2796,2818,284,102
2240,2360,2936,2876,324,84
2240,2360,3078,2908,442,212
2240,2360,3258,2946,782,474
2240,2360,3516,3118,844,642
2240,2360,4037,3413,803,687
2240,2360,4357,3749,783,491
2240,2360,4776,4049,1181,390
2240,2360,4838,4087,2149,612
2240,2360,5136,4244,1851,-437
2240,2360,6961,4694,26,-2262
2240,2400,94,1601,406,219
2240,2400,356,1736,384,204
2240,2400,496,1815,384,185
2240,2400,737,1933,323,167
2240,2400,876,1994,403,196
2240,2400,1057,2083,473,216
2240,2400,1277,2179,403,181
2240,2400,1423,2257,409,177
2240,2400,1518,2291,482,229
2240,2400,1683,2365,617,375
2240,2400,1819,2417,781,363
2240,2400,1980,2513,840,327
2240,2400,2297,2729,683,151
2240,2400,2596,2767,568,157
2240,2400,2818,2827,522,213
2240,2400,2974,2878,566,262
2240,2400,3273,2964,747,416
2240,2400,3338,3029,1002,671
2240,2400,3533,3137,1007,743
2240,2400,4015,3380,825,740
2240,2400,4538,3865,588,359
2240,2400,5117,4236,703,124
2240,2400,6961,4693,-641,-153
2240,2440,94,1601,387,214
2240,2440,277,1703,354,176
2240,2440,354,1739,426,221
2240,2440,478,1808,415,192
2240,2440,618,1873,442,207
2240,2440,717,1925,603,275
2240,2440,879,1998,641,302
2240,2440,1056,2078,644,302
2240,2440,1318,2197,522,243
2240,2440,1520,2290,500,270
2240,2440,1657,2358,550,317
2240,2440,1714,2379,606,361
2240,2440,1836,2427,824,353
2240,2440,1897,2464,963,376
2240,2440,2018,2543,1158,361
2240,2440,2198,2655,1082,305
2240,2440,2315,2731,1058,309
2240,2440,2654,2771,886,369
2240,2440,2788,2817,1232,583
2240,2440,2977,2871,1463,929
2240,2440,3176,2907,1654,1143
2240,2440,3276,2954,1844,1246
2240,2440,3359,3040,2188,1269
2240,2440,3533,3129,2567,1321
2240,2440,4018,3396,2963,1303
2240,2440,4878,4072,2103,-179
2240,2440,5116,4203,1865,-417
2240,2440,6961,4695,20,-2262
2280,1480,94,1601,326,139
2280,1480,396,1732,184,108
2280,1480,575,1842,265,138
2280,1480,684,1902,356,143
2280,1480,836,1972,524,223
2280,1480,1033,2048,487,212
2280,1480,1136,2095,524,225
2280,1480,1358,2188,582,312
2280,1480,1517,2262,603,338
2280,1480,1719,2359,741,301
2280,1480,1935,2496,665,204
2280,1480,2120,2587,620,153
2280,1480,2454,2641,446,139
2280,1480,2596,2692,544,168
2280,1480,2751,2726,549,214
2280,1480,2896,2778,544,242
2280,1480,3036,2810,770,374
2280,1480,3138,2856,842,424
2280,1480,3282,2946,859,418
2280,1480,3437,3006,863,449
2280,1480,3975,3298,468,276
2280,1480,4297,3485,343,275
2280,1480,4636,3746,441,333
2280,1480,5073,4085,367,155
2280,1480,5436,4232,264,148
2280,1480,6961,4695,-862,-206
2280,1520,94,1601,386,194
2280,1520,263,1693,357,167
2280,1520,374,1746,479,228
2280,1520,475,1787,520,237
2280,1520,602,1858,558,242
2280,1520,853,1969,427,191
2280,1520,1065,2055,475,205
2280,1520,1168,2095,572,265
2280,1520,1283,2156,554,253
2280,1520,1357,2186,603,334
2280,1520,1537,2263,583,337
2280,1520,1736,2360,724,320
2280,1520,1958,2501,662,219
2280,1520,2117,2588,643,152
2280,1520,2204,2611,696,189
2280,1520,2457,2666,703,214
2280,1520,2615,2706,685,274
2280,1520,2758,2729,722,351
2280,1520,2897,2796,1163,564
2280,1520,3153,2863,1147,607
2280,1520,3297,2975,1343,785
2280,1520,3472,3066,1608,1074
2280,1520,4277,3437,1163,863
2280,1520,4635,3717,1324,727
2280,1520,5072,4096,1909,603
2280,1520,5437,4296,1544,-738
2280,1520,6961,4695,20,-2262
2280,1600,94,1601,346,169
2280,1600,293,1697,347,183
2280,1600,472,1801,397,173
2280,1600,638,1875,394,164
2280,1600,839,1970,361,150
2280,1600,1035,2049,505,231
2280,1600,1217,2127,543,253
2280,1600,1355,2181,605,319
2280,1600,1539,2268,621,332
2280,1600,1754,2375,726,305
2280,1600,1957,2493,663,207
2280,1600,2137,2597,723,163
2280,1600,2276,2645,773,184
2280,1600,2460,2671,780,249
2280,1600,2600,2698,880,362
2280,1600,2696,2729,1264,531
2280,1600,2852,2762,1428,668
2280,1600,3037,2817,1583,943
2280,1600,3229,2923,1871,1117
2280,1600,3337,2984,2063,1196
2280,1600,3475,3061,2165,1219
2280,1600,3955,3247,2234,1237
2280,1600,4276,3418,2708,1286
2280,1600,4616,3721,2368,88
2280,1600,5035,4017,1949,-331
2280,1600,5396,4195,1588,-692
2280,1600,6961,4695,23,-2257
2280,1640,94,1601,408,203
2280,1640,298,1698,362,162
2280,1640,497,1793,303,167
2280,1640,618,1857,342,163
2280,1640,796,1960,304,120
2280,1640,959,2010,381,175
2280,1640,1096,2070,464,210
2280,1640,1337,2182,363,168
2280,1640,1371,2195,529,265
2280,1640,1558,2287,602,313
2280,1640,1698,2345,782,335
2280,1640,1898,2459,802,281
2280,1640,1978,2499,908,275
2280,1640,2157,2599,919,245
2280,1640,2477,2676,783,264
2280,1640,2617,2712,1133,472
2280,1640,2864,2781,1416,659
2280,1640,3059,2838,1573,947
2280,1640,3255,2942,1785,1178
2280,1640,3335,2968,2065,1272
2280,1640,3479,3070,2686,1414
2280,1640,4257,3459,2727,1250
2280,1640,5037,4116,1947,-328
2280,1640,5397,4242,1587,-688
2280,1640,6961,4695,23,-2252
2280,1680,94,1601,366,184
2280,1680,298,1698,382,202
2280,1680,455,1780,365,180
2280,1680,670,1880,390,180
2280,1680,818,1953,562,247
2280,1680,1055,2049,465,211
2280,1680,1196,2115,584,285
2280,1680,1380,2204,600,296
2280,1680,1517,2255,663,365
2280,1680,1698,2348,802,352
2280,1680,1789,2391,911,349
2280,1680,1978,2494,881,270
2280,1680,2161,2611,919,229
2280,1680,2497,2684,743,276
2280,1680,2697,2738,783,322
2280,1680,2856,2757,877,392
2280,1680,3076,2838,884,437
2280,1680,3237,2966,1003,449
2280,1680,3477,3056,1103,624
2280,1680,3718,3145,982,655
2280,1680,3955,3270,1065,814
2280,1680,4236,3417,904,743
2280,1680,4572,3693,828,587
2280,1680,5016,4082,1117,402
2280,1680,5137,4153,1842,551
2280,1680,5394,4270,1585,-690
2280,1680,6961,4694,18,-2257
2280,1720,94,1600,426,220
2280,1720,298,1695,362,185
2280,1720,534,1816,406,184
2280,1720,645,1877,435,183
2280,1720,815,1954,465,191
2280,1720,874,1976,626,269
2280,1720,1080,2057,538,252
2280,1720,1265,2142,575,278
2280,1720,1434,2221,564,288
2280,1720,1495,2246,685,374
2280,1720,1615,2296,894,388
2280,1720,1759,2380,1041,380
2280,1720,1837,2416,1255,438
2280,1720,1977,2501,1345,463
2280,1720,2177,2621,1303,459
2280,1720,2508,2680,1218,479
2280,1720,2797,2753,1213,546
2280,1720,3080,2853,1160,592
2280,1720,3178,2885,1367,804
2280,1720,3256,2953,1504,942
2280,1720,3317,2984,1683,1116
2280,1720,3479,3082,1881,1138
2280,1720,4236,3450,1948,1034
2280,1720,4537,3730,2444,974
2280,1720,4996,4074,1985,-292
2280,1720,5356,4221,1625,-652
2280,1720,6961,4694,20,-2257
2280,1760,94,1601,326,159
2280,1760,412,1747,248,133
2280,1760,639,1870,181,90
2280,1760,798,1946,142,54
2280,1760,934,1993,146,67
2280,1760,1076,2047,124,73
2280,1760,1198,2116,182,84
2280,1760,1380,2192,200,88
2280,1760,1558,2273,142,67
2280,1760,1697,2327,143,93
2280,1760,1836,2416,344,204
2280,1760,2036,2539,424,141
2280,1760,2179,2626,541,114
2280,1760,2449,2676,431,124
2280,1760,2658,2725,442,135
2280,1760,2717,2738,563,222
2280,1760,2878,2801,602,279
2280,1760,3097,2856,843,444
2280,1760,3277,2969,943,491
2280,1760,3477,3065,1083,735
2280,1760,3557,3120,1423,960
2280,1760,3937,3281,1403,959
2280,1760,4215,3446,1750,968
2280,1760,4559,3744,2422,960
2280,1760,4976,4067,2005,-272
2280,1760,5336,4207,1645,-632
2280,1760,5955,4415,1026,-1251
2280,1760,6961,4695,20,-2257
2280,1800,94,1600,346,170
2280,1800,297,1679,317,175
2280,1800,796,1944,4,-4
2280,1800,897,1989,12,5
2280,1800,1116,2077,4,3
2280,1800,1257,2137,23,3
2280,1800,1478,2241,22,19
2280,1800,1679,2334,21,6
2280,1800,1834,2417,6,3
2280,1800,1999,2500,1,0
2280,1800,2182,2617,38,3
2280,1800,2457,2678,3,2
2280,1800,2675,2733,5,7
2280,1800,2898,2791,-78,-11
2280,1800,3079,2842,21,18
2280,1800,3115,2847,165,133
2280,1800,3277,2966,203,114
2280,1800,3476,3075,444,205
2280,1800,3558,3124,642,296
2280,1800,3915,3279,625,481
2280,1800,4198,3441,842,659
2280,1800,4536,3747,804,493
2280,1800,4955,4048,1205,452
2280,1800,5082,4113,1899,586
2280,1800,5337,4236,1644,-638
2280,1800,6961,4694,20,-2262
2280,1840,94,1601,466,239
2280,1840,376,1736,362,178
2280,1840,556,1829,364,171
2280,1840,736,1912,364,168
2280,1840,917,1991,503,229
2280,1840,1098,2070,509,234
2280,1840,1318,2162,522,258
2280,1840,1421,2220,579,300
2280,1840,1596,2294,604,346
2280,1840,1692,2334,768,366
2280,1840,1739,2355,944,374
2280,1840,1891,2439,929,341
2280,1840,1998,2508,998,306
2280,1840,2179,2632,1101,328
2280,1840,2456,2693,1044,407
2280,1840,2677,2731,1223,529
2280,1840,2817,2772,1383,663
2280,1840,2994,2810,1336,709
2280,1840,3126,2862,1402,838
2280,1840,3277,2960,1683,1120
2280,1840,3497,3091,1823,1149
2280,1840,3896,3246,1964,1154
2280,1840,4197,3422,2790,1282
2280,1840,4955,4056,2032,-251
2280,1840,5060,4087,1927,-356
2280,1840,5316,4232,1671,-612
2280,1840,6961,4694,26,-2257
2280,1960,94,1601,446,219
2280,1960,298,1690,451,224
2280,1960,496,1799,434,200
2280,1960,617,1848,483,212
2280,1960,716,1904,644,296
2280,1960,837,1949,763,351
2280,1960,976,2010,764,370
2280,1960,1096,2057,924,468
2280,1960,1358,2196,862,464
2280,1960,1579,2296,921,404
2280,1960,1752,2374,928,386
2280,1960,1796,2401,1064,419
2280,1960,2017,2525,1171,379
2280,1960,2214,2651,1086,329
2280,1960,2496,2694,1004,426
2280,1960,2680,2756,984,433
2280,1960,2855,2807,1032,478
2280,1960,2930,2821,1230,639
2280,1960,3199,2901,1487,958
2280,1960,3288,2988,1732,1152
2280,1960,3495,3112,1770,1127
2280,1960,3658,3181,1922,1179
2280,1960,3895,3270,2399,1249
2280,1960,4157,3452,2830,1257
2280,1960,4519,3712,2468,190
2280,1960,5016,4131,1971,-307
2280,1960,5256,4261,1731,-547
2280,1960,6961,4694,26,-2252
2280,2000,94,1600,486,225
2280,2000,267,1679,533,261
2280,2000,439,1766,515,248
2280,2000,572,1817,568,263
2280,2000,756,1919,504,221
2280,2000,798,1939,609,280
2280,2000,953,2013,627,287
2280,2000,1136,2085,624,295
2280,2000,1253,2141,667,339
2280,2000,1414,2210,626,330
2280,2000,1577,2289,643,391
2280,2000,1756,2377,806,352
2280,2000,1917,2461,1023,359
